date,KO,PEP
1972-12-11,0.0323083326220512,0.405253291130066
1972-12-12,0.0328037068247795,0.402976632118225
1972-12-13,0.0328037068247795,0.402407169342041
1972-12-14,0.0327486842870712,0.400699824094772
1972-12-15,0.0325835570693016,0.401269048452377
1972-12-18,0.0324734747409821,0.400699824094772
1972-12-19,0.0321982800960541,0.395008087158203
1972-12-20,0.0318680442869663,0.39159294962883
1972-12-21,0.0317579507827759,0.386470675468445
1972-12-22,0.0320881828665733,0.388178050518036
1972-12-26,0.0319781191647053,0.386470675468445
1972-12-27,0.0321982800960541,0.390454649925232
1972-12-29,0.0326936282217503,0.396715611219406
1973-01-02,0.0322808399796486,0.400130689144135
1973-01-03,0.0326385796070099,0.397285014390945
1973-01-04,0.0329137742519379,0.391024112701416
1973-01-05,0.0327486842870712,0.388747185468674
1973-01-08,0.0325835570693016,0.390454649925232
1973-01-09,0.0326385796070099,0.386470675468445
1973-01-10,0.0319781191647053,0.383624643087387
1973-01-11,0.0325835570693016,0.38703989982605
1973-01-12,0.0322808399796486,0.391024112701416
1973-01-15,0.0319230891764164,0.390454649925232
1973-01-16,0.0319781191647053,0.390454649925232
1973-01-17,0.0322533138096333,0.39614662528038
1973-01-18,0.0323083326220512,0.400130689144135
1973-01-19,0.0319230891764164,0.395577162504196
1973-01-22,0.0321432203054428,0.395577162504196
1973-01-23,0.0323083326220512,0.397853821516037
1973-01-24,0.0322533138096333,0.39159294962883
1973-01-26,0.0318129882216454,0.385901361703873
1973-01-29,0.0316478982567787,0.375656187534332
1973-01-30,0.0319230891764164,0.378501951694489
1973-01-31,0.0320881828665733,0.379640161991119
1973-02-01,0.0315928235650063,0.376794457435608
1973-02-02,0.0315928235650063,0.379071235656738
1973-02-05,0.0316478982567787,0.375656187534332
1973-02-06,0.0315653160214424,0.382486462593079
1973-02-07,0.0315377898514271,0.378501951694489
1973-02-08,0.0315653160214424,0.381917148828506
1973-02-09,0.0317579507827759,0.381917148828506
1973-02-12,0.0323633998632431,0.383055716753006
1973-02-13,0.0323633998632431,0.382486462593079
1973-02-14,0.0321982800960541,0.379071235656738
1973-02-15,0.0319230891764164,0.380209594964981
1973-02-16,0.0318680442869663,0.383624643087387
1973-02-20,0.0319506078958511,0.384193688631058
1973-02-21,0.0315928235650063,0.381917148828506
1973-02-22,0.0314827524125576,0.381347805261612
1973-02-23,0.0314827524125576,0.380778878927231
1973-02-26,0.0309323314577341,0.380778878927231
1973-02-27,0.030244367197156,0.378501951694489
1973-02-28,0.030877323821187,0.375656187534332
1973-03-01,0.0307672377675772,0.379071235656738
1973-03-02,0.0314827524125576,0.379071235656738
1973-03-05,0.0319230891764164,0.382588535547256
1973-03-06,0.0325285121798515,0.387156933546066
1973-03-07,0.0328037068247795,0.391154140233994
1973-03-08,0.0328312367200851,0.395151406526566
1973-03-09,0.0326385796070099,0.396864354610443
1973-03-12,0.0325669124722481,0.394009411334991
1973-03-13,0.032760065048933,0.397435367107391
1973-03-14,0.0330084897577763,0.406571805477142
1973-03-15,0.0327324829995632,0.402574777603149
1973-03-16,0.0324012972414494,0.400290459394455
1973-03-19,0.0321253128349781,0.401432633399963
1973-03-20,0.0321804955601692,0.398577779531479
1973-03-21,0.0317389331758022,0.392867296934128
1973-03-22,0.0310765560716391,0.38144662976265
1973-03-23,0.0308557581156492,0.379733800888062
1973-03-26,0.0305797755718231,0.376307338476181
1973-03-27,0.0308005716651678,0.380304753780365
1973-03-28,0.0309109445661306,0.379162698984146
1973-03-29,0.0306901521980762,0.389440983533859
1973-03-30,0.0308557581156492,0.380875617265701
1973-04-02,0.0305797755718231,0.376878440380096
1973-04-03,0.0302485562860966,0.377449512481689
1973-04-04,0.0303589645773172,0.372310131788254
1973-04-05,0.0303589645773172,0.376878440380096
1973-04-06,0.0308557581156492,0.377449512481689
1973-04-09,0.0314077250659466,0.379162698984146
1973-04-10,0.0316837169229984,0.387156933546066
1973-04-11,0.031600933521986,0.383730858564377
1973-04-12,0.0319597199559212,0.378591477870941
1973-04-13,0.0320149064064026,0.378591477870941
1973-04-16,0.031628530472517,0.376307338476181
1973-04-17,0.031656127423048,0.375165164470673
1973-04-18,0.0316837169229984,0.372881412506104
1973-04-19,0.0317941084504128,0.384872943162918
1973-04-23,0.0315181165933609,0.387156933546066
1973-04-24,0.0301105603575706,0.391725331544876
1973-04-25,0.0298622027039528,0.390012234449387
1973-04-26,0.0306901521980762,0.39058318734169
1973-04-27,0.0306901521980762,0.382017761468887
1973-04-30,0.0304693579673767,0.382588535547256
1973-05-01,0.030082980170846,0.38144662976265
1973-05-02,0.0301381666213274,0.380304753780365
1973-05-03,0.0303589645773172,0.38144662976265
1973-05-04,0.0304141566157341,0.383730858564377
1973-05-07,0.0298069920390844,0.386585891246796
1973-05-08,0.0301381666213274,0.386585891246796
1973-05-09,0.0300277788192034,0.383730858564377
1973-05-10,0.029972592368722,0.383730858564377
1973-05-11,0.0297517850995064,0.378591477870941
1973-05-14,0.0291998088359833,0.370597243309021
1973-05-15,0.0295861978083849,0.375736355781555
1973-05-16,0.0296689923852682,0.375736355781555
1973-05-17,0.0293930042535067,0.375736355781555
1973-05-18,0.0294482186436653,0.375736355781555
1973-05-21,0.0291446056216955,0.378591477870941
1973-05-22,0.0295861978083849,0.378591477870941
1973-05-23,0.0298069920390844,0.378591477870941
1973-05-24,0.0308557581156492,0.386585891246796
1973-05-25,0.0311317443847656,0.383730858564377
1973-05-29,0.0313525199890137,0.383730858564377
1973-05-30,0.0315181165933609,0.378591477870941
1973-05-31,0.0310765560716391,0.378591477870941
1973-06-01,0.0301933698356152,0.378591477870941
1973-06-04,0.029972592368722,0.368944078683853
1973-06-05,0.0304693579673767,0.368944078683853
1973-06-06,0.030828133225441,0.36378800868988
1973-06-07,0.0312973223626614,0.368944078683853
1973-06-08,0.0316129624843597,0.376964420080185
1973-06-11,0.0313361585140228,0.368944078683853
1973-06-12,0.0316683538258076,0.384985268115997
1973-06-13,0.0321112461388111,0.384985268115997
1973-06-14,0.0323603823781013,0.379829108715057
1973-06-15,0.0321112461388111,0.376964420080185
1973-06-18,0.0316683538258076,0.368944078683853
1973-06-19,0.0312254186719656,0.36378800868988
1973-06-20,0.0315575897693634,0.36378800868988
1973-06-21,0.0312254186719656,0.368944078683853
1973-06-22,0.0313915126025677,0.368944078683853
1973-06-25,0.0306717902421951,0.368944078683853
1973-06-26,0.0309762693941593,0.3718082010746
1973-06-27,0.0315575897693634,0.376964420080185
1973-06-28,0.0314468815922737,0.376964420080185
1973-06-29,0.0316960215568542,0.376964420080185
1973-07-02,0.0313638411462307,0.3718082010746
1973-07-03,0.030920909717679,0.3718082010746
1973-07-05,0.0305887311697006,0.36378800868988
1973-07-06,0.0305610410869122,0.36378800868988
1973-07-09,0.0311146918684244,0.36378800868988
1973-07-10,0.0313084609806538,0.36378800868988
1973-07-11,0.0319451652467251,0.368944078683853
1973-07-12,0.0316683538258076,0.3718082010746
1973-07-13,0.0316129624843597,0.368944078683853
1973-07-16,0.0321942791342735,0.376964420080185
1973-07-17,0.0318067520856857,0.384985268115997
1973-07-18,0.0314191952347755,0.387849628925323
1973-07-19,0.0317513793706894,0.384985268115997
1973-07-20,0.0318067520856857,0.3718082010746
1973-07-23,0.0316683538258076,0.376964420080185
1973-07-24,0.0316960215568542,0.384985268115997
1973-07-25,0.0318344421684742,0.384985268115997
1973-07-26,0.0319451652467251,0.384985268115997
1973-07-27,0.0317513793706894,0.387849628925323
1973-07-30,0.0320835746824741,0.395869851112366
1973-07-31,0.0318897888064384,0.390714079141617
1973-08-01,0.0315575897693634,0.390714079141617
1973-08-02,0.0319451652467251,0.384985268115997
1973-08-03,0.0317237004637718,0.387849628925323
1973-08-06,0.0320282094180584,0.387849628925323
1973-08-07,0.0321389511227608,0.387849628925323
1973-08-08,0.0318621024489403,0.384985268115997
1973-08-09,0.0318344421684742,0.387849628925323
1973-08-10,0.0318344421684742,0.384985268115997
1973-08-13,0.0313084609806538,0.384985268115997
1973-08-14,0.0312254186719656,0.379829108715057
1973-08-15,0.0314468815922737,0.3718082010746
1973-08-16,0.0312531180679798,0.3718082010746
1973-08-17,0.0310316439718008,0.368944078683853
1973-08-20,0.0309486035257578,0.368944078683853
1973-08-21,0.0310039762407541,0.36378800868988
1973-08-22,0.0309762693941593,0.36378800868988
1973-08-23,0.0314191952347755,0.36378800868988
1973-08-24,0.0310593321919441,0.36378800868988
1973-08-27,0.0315022431313992,0.368944078683853
1973-08-28,0.0321112461388111,0.368944078683853
1973-08-29,0.0318897888064384,0.376964420080185
1973-08-30,0.0315022431313992,0.3718082010746
1973-08-31,0.0311977528035641,0.370314538478851
1973-09-04,0.0312254186719656,0.373189389705658
1973-09-05,0.0314468815922737,0.370314538478851
1973-09-06,0.0317790545523167,0.373189389705658
1973-09-07,0.0319728180766106,0.373189389705658
1973-09-10,0.0313285365700722,0.378364622592926
1973-09-11,0.0315229557454586,0.373189389705658
1973-09-12,0.0317451432347298,0.373189389705658
1973-09-13,0.0316895879805088,0.370314538478851
1973-09-14,0.031828448176384,0.378364622592926
1973-09-17,0.0316618196666241,0.381240040063858
1973-09-18,0.0316618196666241,0.381240040063858
1973-09-19,0.0314396247267723,0.386415421962738
1973-09-20,0.031828448176384,0.389290511608124
1973-09-21,0.0322728455066681,0.392165571451187
1973-09-24,0.0323006138205528,0.400215625762939
1973-09-25,0.0325783342123032,0.405390828847885
1973-09-26,0.0324117057025433,0.397340506315231
1973-09-27,0.0323283895850182,0.392165571451187
1973-09-28,0.0324950218200684,0.392165571451187
1973-10-01,0.0323839336633682,0.400215625762939
1973-10-02,0.0322450660169125,0.400215625762939
1973-10-03,0.0315507166087627,0.400215625762939
1973-10-04,0.0309119280427694,0.397340506315231
1973-10-05,0.0313285365700722,0.397340506315231
1973-10-08,0.0312729850411415,0.400215625762939
1973-10-09,0.0313840806484222,0.397340506315231
1973-10-10,0.0317729152739048,0.392165571451187
1973-10-11,0.0318840034306049,0.397340506315231
1973-10-12,0.0320506580173969,0.397340506315231
1973-10-15,0.0316895879805088,0.397340506315231
1973-10-16,0.0317173786461353,0.397340506315231
1973-10-17,0.0317173786461353,0.397340506315231
1973-10-18,0.0318840034306049,0.397340506315231
1973-10-19,0.0319673269987106,0.397340506315231
1973-10-22,0.0316618196666241,0.397340506315231
1973-10-23,0.0319395773112774,0.400215625762939
1973-10-24,0.031828448176384,0.405390828847885
1973-10-25,0.0317729152739048,0.405390828847885
1973-10-26,0.0322173051536083,0.405390828847885
1973-10-29,0.0319951176643372,0.405390828847885
1973-10-30,0.0319951176643372,0.400215625762939
1973-10-31,0.0316895879805088,0.400215625762939
1973-11-01,0.0319395773112774,0.392165571451187
1973-11-02,0.0321061946451664,0.389290511608124
1973-11-05,0.0321895070374012,0.386415421962738
1973-11-06,0.0316618196666241,0.381240040063858
1973-11-07,0.0321061946451664,0.386415421962738
1973-11-08,0.0319951176643372,0.386415421962738
1973-11-09,0.0319395773112774,0.381240040063858
1973-11-12,0.0316062942147255,0.378364622592926
1973-11-13,0.0314396247267723,0.373189389705658
1973-11-14,0.0313840806484222,0.365139365196228
1973-11-15,0.0313285365700722,0.365139365196228
1973-11-16,0.0314674042165279,0.373189389705658
1973-11-19,0.0294677037745714,0.362264156341553
1973-11-20,0.0296343564987183,0.359389156103134
1973-11-21,0.0297732166945934,0.359389156103134
1973-11-23,0.0296065900474787,0.354213982820511
1973-11-26,0.029043585062027,0.335238099098206
1973-11-27,0.0289320889860392,0.324312835931778
1973-11-28,0.0289042163640261,0.319137454032898
1973-11-29,0.0291272066533566,0.316262364387512
1973-11-30,0.0289320889860392,0.308212131261826
1973-12-03,0.0281795132905245,0.302461832761765
1973-12-04,0.0279286801815033,0.303849339485168
1973-12-05,0.02795653603971,0.309626042842865
1973-12-06,0.0276499427855015,0.320601433515549
1973-12-07,0.0278729312121868,0.328688591718674
1973-12-10,0.0286812484264374,0.328688591718674
1973-12-11,0.0277057029306889,0.320601433515549
1973-12-12,0.0274269543588161,0.31771320104599
1973-12-13,0.0272039920091629,0.309626042842865
1973-12-14,0.0270924977958202,0.303849339485168
1973-12-17,0.0267580281943083,0.309626042842865
1973-12-18,0.0270088836550713,0.303849339485168
1973-12-19,0.0268137417733669,0.303849339485168
1973-12-20,0.0265907756984234,0.303849339485168
1973-12-21,0.0260890685021877,0.309626042842865
1973-12-24,0.0258660782128572,0.309626042842865
1973-12-26,0.0267580281943083,0.312514156103134
1973-12-27,0.02795653603971,0.31771320104599
1973-12-28,0.0279844310134649,0.31771320104599
1973-12-31,0.0282073989510536,0.320601433515549
1974-01-02,0.0277614388614893,0.320601433515549
1974-01-03,0.0283189006149769,0.328688591718674
1974-01-04,0.0276499427855015,0.328688591718674
1974-01-07,0.0272039920091629,0.328688591718674
1974-01-08,0.0265350230038166,0.325800508260727
1974-01-09,0.0255316235125065,0.320601433515549
1974-01-10,0.0250298865139484,0.31771320104599
1974-01-11,0.0255316235125065,0.320601433515549
1974-01-14,0.0262284222990274,0.320601433515549
1974-01-15,0.0268137417733669,0.320601433515549
1974-01-16,0.0267858635634184,0.320601433515549
1974-01-17,0.0279008187353611,0.31771320104599
1974-01-18,0.0274269543588161,0.309626042842865
1974-01-21,0.0268137417733669,0.303849339485168
1974-01-22,0.0268695056438446,0.309626042842865
1974-01-23,0.0270646344870329,0.303849339485168
1974-01-24,0.0270646344870329,0.295762240886688
1974-01-25,0.0268695056438446,0.301538586616516
1974-01-28,0.0271482244133949,0.301538586616516
1974-01-29,0.0268416460603476,0.301538586616516
1974-01-30,0.0267301350831985,0.309626042842865
1974-01-31,0.0262005589902401,0.303849339485168
1974-02-01,0.0261169448494911,0.301538586616516
1974-02-04,0.0259218234568834,0.295762240886688
1974-02-05,0.0256988275796175,0.285364270210266
1974-02-06,0.0255873519927263,0.290563076734543
1974-02-07,0.025643102824688,0.290563076734543
1974-02-08,0.0253643710166216,0.282475918531418
1974-02-11,0.024556053802371,0.274388611316681
1974-02-12,0.0244724154472351,0.268611997365952
1974-02-13,0.0247790403664112,0.26341313123703
1974-02-14,0.0245839338749647,0.26341313123703
1974-02-15,0.0246117990463972,0.274388611316681
1974-02-19,0.024556053802371,0.290563076734543
1974-02-20,0.0250020157545805,0.285364270210266
1974-02-21,0.0253643710166216,0.293451428413391
1974-02-22,0.025280736386776,0.293451428413391
1974-02-25,0.0251692365854979,0.293451428413391
1974-02-26,0.025280736386776,0.293451428413391
1974-02-27,0.025643102824688,0.295762240886688
1974-02-28,0.025643102824688,0.295762240886688
1974-03-01,0.0255594924092293,0.293451428413391
1974-03-04,0.0254479944705963,0.293451428413391
1974-03-05,0.0255316235125065,0.297167181968689
1974-03-06,0.0256988275796175,0.297167181968689
1974-03-07,0.0252528786659241,0.297167181968689
1974-03-08,0.025534600019455,0.297167181968689
1974-03-11,0.0263465642929077,0.305292814970016
1974-03-12,0.0267105493694544,0.311097085475922
1974-03-13,0.0267105493694544,0.311097085475922
1974-03-14,0.0263465642929077,0.302971094846725
1974-03-15,0.02592658624053,0.291943371295929
1974-03-18,0.0253666285425425,0.291943371295929
1974-03-19,0.025534600019455,0.291943371295929
1974-03-20,0.0258425902575254,0.294845551252365
1974-03-21,0.0261225830763578,0.294845551252365
1974-03-22,0.0262625608593225,0.294845551252365
1974-03-25,0.0264865607023239,0.294845551252365
1974-03-26,0.0262625608593225,0.294845551252365
1974-03-27,0.0256466325372458,0.291943371295929
1974-03-28,0.0249746572226286,0.278013736009598
1974-03-29,0.024666665121913,0.278013736009598
1974-04-01,0.0244986694306135,0.275692194700241
1974-04-02,0.0244706720113754,0.269888073205948
1974-04-03,0.0247506573796272,0.267566740512848
1974-04-04,0.024722658097744,0.269888073205948
1974-04-05,0.0242466852068901,0.269888073205948
1974-04-08,0.0239946860820055,0.267566740512848
1974-04-09,0.0244986694306135,0.269888073205948
1974-04-10,0.0241906847804785,0.269888073205948
1974-04-11,0.0244426820427179,0.269888073205948
1974-04-15,0.0246106758713722,0.275692194700241
1974-04-16,0.0251986403018236,0.283817797899246
1974-04-17,0.0252266395837069,0.283817797899246
1974-04-18,0.0250866282731295,0.291943371295929
1974-04-19,0.0246386751532555,0.286720007658005
1974-04-22,0.024666665121913,0.283817797899246
1974-04-23,0.0242186840623617,0.275692194700241
1974-04-24,0.0238547027111053,0.269888073205948
1974-04-25,0.0235747080296278,0.269888073205948
1974-04-26,0.0234347134828568,0.278013736009598
1974-04-29,0.0235467217862606,0.278013736009598
1974-04-30,0.0236307196319103,0.275692194700241
1974-05-01,0.0234347134828568,0.278013736009598
1974-05-02,0.0225667804479599,0.275692194700241
1974-05-03,0.0221187938004732,0.267566740512848
1974-05-06,0.022370794788003,0.267566740512848
1974-05-07,0.0224547758698463,0.267566740512848
1974-05-08,0.0232947319746017,0.259440720081329
1974-05-09,0.0243026819080114,0.267566740512848
1974-05-10,0.0243026819080114,0.264664441347122
1974-05-13,0.0240786876529455,0.250734806060791
1974-05-14,0.0240227021276951,0.250734806060791
1974-05-15,0.0240786876529455,0.256538867950439
1974-05-16,0.0236307196319103,0.259440720081329
1974-05-17,0.0228467639535666,0.250734806060791
1974-05-20,0.0228467639535666,0.242609024047852
1974-05-21,0.0229587648063898,0.242609024047852
1974-05-22,0.0226227771490812,0.242609024047852
1974-05-23,0.0230707488954067,0.242609024047852
1974-05-24,0.0232667289674282,0.256538867950439
1974-05-28,0.0232107304036617,0.259440720081329
1974-05-29,0.023014759644866,0.264664441347122
1974-05-30,0.0235467217862606,0.259440720081329
1974-05-31,0.0239946860820055,0.259440720081329
1974-06-03,0.0243586860597134,0.260842442512512
1974-06-04,0.0247506573796272,0.277181655168533
1974-06-05,0.0244146771728992,0.285351186990738
1974-06-06,0.0255906134843826,0.288268983364105
1974-06-07,0.0257026143372059,0.293520659208298
1974-06-10,0.0263793058693409,0.293520659208298
1974-06-11,0.0262105856090784,0.296438425779343
1974-06-12,0.0262105856090784,0.296438425779343
1974-06-13,0.0265480633825064,0.298772543668747
1974-06-14,0.0265199411660433,0.298772543668747
1974-06-17,0.0260418429970741,0.298772543668747
1974-06-18,0.0260418429970741,0.296438425779343
1974-06-19,0.025619987398386,0.293520659208298
1974-06-20,0.0253668930381536,0.288268983364105
1974-06-21,0.0247200727462769,0.279515653848648
1974-06-24,0.0247763115912676,0.279515653848648
1974-06-25,0.0252262800931931,0.293520659208298
1974-06-26,0.0245794467628002,0.288268983364105
1974-06-27,0.0243544690310955,0.285351186990738
1974-06-28,0.0242982171475887,0.285351186990738
1974-07-01,0.024326354265213,0.285351186990738
1974-07-02,0.0232014264911413,0.277181655168533
1974-07-03,0.0227233488112688,0.277181655168533
1974-07-05,0.0227795839309692,0.269012123346329
1974-07-08,0.0223858710378408,0.266094326972961
1974-07-09,0.0226389598101377,0.269012123346329
1974-07-10,0.0224420949816704,0.266094326972961
1974-07-11,0.0222733616828918,0.266094326972961
1974-07-12,0.02283582277596,0.269012123346329
1974-07-15,0.0233982913196087,0.271346300840378
1974-07-16,0.0221046302467585,0.266094326972961
1974-07-17,0.0224702395498753,0.266094326972961
1974-07-18,0.021767171099782,0.249755144119263
1974-07-19,0.0218234062194824,0.249755144119263
1974-07-22,0.0217390302568674,0.249755144119263
1974-07-23,0.0215984117239714,0.243919670581818
1974-07-24,0.0214015673846006,0.241585791110992
1974-07-25,0.0211484674364328,0.243919670581818
1974-07-26,0.0205859951674938,0.233416199684143
1974-07-29,0.0200797822326422,0.230498433113098
1974-07-30,0.019854798913002,0.230498433113098
1974-07-31,0.019151721149683,0.230498433113098
1974-08-01,0.0188423655927181,0.230498433113098
1974-08-02,0.0185611397027969,0.230498433113098
1974-08-05,0.0184767674654722,0.230498433113098
1974-08-06,0.0187861323356628,0.230498433113098
1974-08-07,0.01988291926682,0.235750198364258
1974-08-08,0.0195173248648643,0.230498433113098
1974-08-09,0.0187298748642206,0.222328796982765
1974-08-12,0.0180268026888371,0.222328796982765
1974-08-13,0.0175487212836742,0.208323761820793
1974-08-14,0.017717445269227,0.200154304504395
1974-08-15,0.017717445269227,0.197236657142639
1974-08-16,0.0178299397230148,0.194902464747429
1974-08-19,0.0178018230944872,0.197236657142639
1974-08-20,0.0175768360495567,0.197236657142639
1974-08-21,0.0170987602323294,0.197236657142639
1974-08-22,0.0164800360798836,0.197236657142639
1974-08-23,0.0164519231766462,0.194902464747429
1974-08-26,0.0167612750083208,0.189067110419273
1974-08-27,0.0161988120526075,0.194902464747429
1974-08-28,0.0161706916987896,0.197236657142639
1974-08-29,0.0159738231450319,0.189067110419273
1974-08-30,0.016367556527257,0.194902464747429
1974-09-03,0.0161988120526075,0.196549832820892
1974-09-04,0.0155238760635257,0.190665125846863
1974-09-05,0.0164800360798836,0.19890370965004
1974-09-06,0.0163113065063953,0.19890370965004
1974-09-09,0.0155519936233759,0.19890370965004
1974-09-10,0.0154177146032453,0.19890370965004
1974-09-11,0.0153326885774732,0.19890370965004
1974-09-12,0.014482444152236,0.196549832820892
1974-09-13,0.0145107982680202,0.190665125846863
1974-09-16,0.0150776188820601,0.190665125846863
1974-09-17,0.0152476709336042,0.190665125846863
1974-09-18,0.0153043502941728,0.188311100006104
1974-09-19,0.0159278586506844,0.190665125846863
1974-09-20,0.0156444497406483,0.190665125846863
1974-09-23,0.0142840668559074,0.182426378130913
1974-09-24,0.0136038679629564,0.180072635412216
1974-09-25,0.0132070882245898,0.174187883734703
